N,P,K,temperature,humidity,ph,rainfall,label
14,26,33,28.93270187,52.72170281,6.128167757,100.2160615,mango
40,27,30,27.98392787,47.02058367,4.934964765,98.81596545,mango
33,16,31,31.20478173,49.02450149,5.445008416,98.00644238,mango
14,36,27,32.13409675,50.69693751,4.525722333,91.67241761,mango
18,29,31,28.91862016,47.97230503,5.403908328,95.99487068,mango
9,31,27,31.09779147,49.30347234,6.621623545,97.38741498,mango
20,34,25,34.73823882,49.95955487,6.207495815,95.8445641,mango
9,16,32,29.98080499,45.5661059,5.418475257,100.8124659,mango
6,130,198,29.99677232,83.74372787,6.112305667,67.15094741,grapes
8,144,197,30.7280404,82.21079946,6.092241627,65.90227462,grapes
34,123,195,32.44577836,82.75241875,5.896343436,70.68098614,grapes
35,125,203,37.46566825,83.56812483,6.15526103,67.2739864,grapes
16,131,204,22.03296178,81.62497448,5.732453638,74.03030056,grapes
8,123,197,39.64851881,80.18393287,6.253034534,74.10225057,grapes
25,140,205,16.77557314,82.68593454,6.106190557,65.80006004,grapes
16,122,201,12.14190714,82.29335466,5.647202395,73.67984885,grapes
39,123,203,12.7567962,80.91934392,6.130310493,66.05911698,grapes
38,134,204,39.04071989,80.96093443,6.499604931,69.706113,grapes
33,130,195,39.70772192,82.89753705,5.554831977,66.48490371,grapes
35,145,202,9.467960445,83.51444973,5.800242694,74.08101744,grapes
1,122,205,29.58748357,80.55557235,5.570290539,69.8671263,grapes
39,139,197,17.82803682,80.84806564,6.27564088,69.81855775,grapes
28,141,204,8.825674745,82.73366439,5.536645599,74.82144653,grapes
6,138,201,27.83487131,81.77713468,6.208196881,69.39630398,grapes
6,144,197,11.02105378,80.58931938,5.870600622,69.30927185,grapes
29,136,198,17.5862944,81.54185044,6.334771461,74.19664838,grapes
37,122,201,19.89363946,83.98351748,5.856575335,72.37127689,grapes
38,136,199,29.93707596,82.71775569,5.898944282,68.8503047,grapes
38,145,205,36.73126647,80.55625868,5.775600435,71.03001556,grapes
14,132,203,20.42094753,83.59398734,5.931101816,69.92107482,grapes
6,133,197,25.51939719,82.48336987,6.2286454,69.71518491,grapes
32,121,200,30.50734778,81.20876367,5.594240603,73.69529586,grapes
11,125,197,18.4269936,82.24729637,5.569230319,66.57462809,grapes
23,140,203,12.087022,82.03812973,5.93202852,69.27779761,grapes
40,132,203,23.60115364,81.16314317,6.423216506,66.83113717,grapes
6,126,198,12.80000387,82.00335557,6.417500829,70.31782647,grapes
37,120,202,38.06099482,82.66850729,6.234904253,74.10919422,grapes
35,142,196,39.06555518,81.17931863,6.000573725,73.06862952,grapes
24,135,201,33.78372897,80.01639435,5.685102769,66.34234944,grapes
13,126,199,16.76201707,83.00471609,5.662140095,73.77063744,grapes
22,139,204,35.89307536,81.32235739,6.358186848,70.75633584,grapes
36,141,198,21.01245395,83.25447587,6.119495295,74.46411148,grapes
24,142,204,10.89875873,83.86742974,6.207600783,69.92092839,grapes
2,129,201,16.36251869,80.86325389,6.48754639,69.44115171,grapes
35,134,204,20.28370163,80.03100049,5.81717753,71.40043037,grapes
11,138,197,25.11108456,80.68700527,6.325480034,68.42802444,grapes
6,131,195,33.4641162,81.23966573,5.562790949,66.70016285,grapes
17,122,200,11.7976469,80.18612085,6.487369687,70.42508897,grapes
25,126,197,11.36300891,81.03544763,6.116982944,66.5964488,grapes
27,128,200,25.23542319,83.34010951,5.695792761,66.00817551,grapes
9,132,201,15.99050693,80.95628959,5.734317007,67.12534492,grapes
16,137,196,22.4359017,81.01783402,6.329499832,68.38135469,grapes
32,123,203,34.76086052,83.17093908,6.167013532,68.73932528,grapes
22,136,204,31.11047251,82.33098331,5.653776058,66.83872293,grapes
31,134,203,28.57828803,83.44518113,5.840256272,65.34440794,grapes
3,139,195,41.18664903,82.56407013,5.539980812,70.39906054,grapes
28,127,199,27.02766138,80.97598029,5.833302165,66.76285469,grapes
4,138,202,21.19339319,81.53996362,6.399433771,69.63122027,grapes
39,120,195,10.38004759,80.02130636,6.138958698,66.77844567,grapes
38,142,202,31.3115978,80.49979873,5.972850838,73.88467027,grapes
36,133,195,20.46657776,81.67215994,6.456079585,74.91506217,grapes
25,139,201,29.36947679,81.12109244,6.336426667,66.02765219,grapes
15,134,195,10.72302459,83.36094029,6.425419926,68.06417307,grapes
24,140,203,14.97846952,81.61051026,6.294395676,65.84748763,grapes
13,127,201,15.3246651,82.51034633,6.477768039,67.235765,grapes
5,120,196,18.73932187,80.12211649,5.931538447,73.02882766,grapes
30,139,205,19.3642553,81.24995984,5.980598579,68.23963161,grapes
23,136,195,41.20733624,80.2827185,6.389783283,71.4065452,grapes
26,139,196,33.34214482,83.54193816,5.693287415,69.66256816,grapes
7,133,199,23.81995682,83.32560104,6.00299607,65.52279323,grapes
32,130,202,40.66012294,81.03886263,6.372959542,72.24230804,grapes
9,135,203,11.82768186,80.70695797,5.510924849,66.93065667,grapes
20,140,199,13.28504331,83.71498986,5.69945282,69.17281221,grapes
32,132,205,35.83089092,81.25353895,5.778594403,70.08200379,grapes
3,121,196,26.18159716,82.92903419,6.315586313,69.75734306,grapes
38,132,202,24.57558351,82.66396666,5.971813006,68.66813363,grapes
14,142,199,29.67229086,80.09711412,5.891195653,73.23901752,grapes
20,121,199,39.37102553,80.54942557,6.129812716,67.10439401,grapes
40,140,201,17.66558428,80.76838926,6.313085601,65.70148216,grapes
36,120,195,24.06679352,82.22118237,6.053662544,69.30772897,grapes
11,133,201,15.31413469,81.17712085,5.804799142,74.53557341,grapes
0,135,203,21.77466746,82.79092939,6.400719746,73.28712806,grapes
19,145,203,26.91624843,83.18392806,5.953966361,66.53946559,grapes
31,136,205,41.65602996,82.79782954,5.609255992,66.38448261,grapes
4,129,204,17.98667801,82.26890793,5.777271492,68.69420397,grapes
39,130,200,29.12033769,80.15215777,5.682395429,71.55665483,grapes
8,129,203,34.38922481,82.94270065,5.863996687,71.06611222,grapes
39,135,202,41.36106301,80.63399198,6.444373116,73.01026829,grapes
32,120,200,35.12158265,82.9042841,5.550832178,67.92204319,grapes
12,125,199,19.6491772,82.57813624,6.107741788,65.06962486,grapes
8,132,196,16.27852801,81.6212135,5.620745638,71.18289431,grapes
8,140,197,21.11903604,81.15595212,6.349875906,67.03840888,grapes
21,145,197,19.2077707,80.8084305,6.484323189,74.40198861,grapes
40,128,198,25.96308415,82.94703302,5.838748311,65.3973168,grapes
39,139,203,25.67385024,80.28297993,6.29099842,65.70430027,grapes
19,122,204,41.94865736,83.74765639,5.638328481,71.43001582,grapes
21,144,197,11.18994268,82.93262435,6.415555956,73.34232097,grapes
17,120,204,17.5438296,80.73112694,6.323722572,68.68895899,grapes
33,141,200,13.05809741,80.06633966,5.757009965,70.95666003,grapes
22,121,201,9.724457611,80.22631717,6.158689406,74.62834921,grapes
32,125,202,27.92004934,82.72828653,5.733539807,67.3917379,grapes
37,138,195,9.535585543,82.94573346,5.908724337,65.01095312,grapes
15,124,204,13.42988625,83.4795292,6.361141107,71.29813872,grapes
39,138,195,9.851242629,82.55138983,5.96537863,66.13442813,grapes
40,143,204,24.97256132,81.54156612,6.476757723,65.2982112,grapes
40,142,205,27.23708304,82.42614055,6.224542938,71.63437433,grapes
29,124,196,18.70679077,83.88504863,6.209928251,71.60102999,grapes
32,134,196,9.949929082,80.65968681,5.841138354,73.55807954,grapes
25,131,197,12.7567962,80.8084305,6.000573725,71.40043037,grapes
16,123,198,39.04071989,82.94703302,5.685102769,68.42802444,grapes
39,140,203,39.70772192,80.28297993,5.662140095,66.70016285,grapes
38,122,204,9.467960445,83.74765639,6.358186848,70.42508897,grapes
33,123,197,29.58748357,82.93262435,6.119495295,66.5964488,grapes
35,134,204,17.82803682,80.73112694,6.207600783,66.00817551,grapes
1,130,200,8.825674745,80.06633966,6.48754639,67.12534492,grapes
39,145,201,27.83487131,80.22631717,5.81717753,68.38135469,grapes
28,122,202,11.02105378,82.72828653,6.325480034,68.73932528,grapes
6,139,195,17.5862944,82.94573346,5.562790949,66.83872293,grapes
6,141,204,19.89363946,83.4795292,6.487369687,65.34440794,grapes
29,138,195,29.93707596,82.55138983,6.116982944,70.39906054,grapes
37,144,204,36.73126647,81.54156612,5.695792761,66.76285469,grapes
38,136,205,20.42094753,82.42614055,5.734317007,69.63122027,grapes
38,122,196,25.51939719,83.88504863,6.329499832,66.77844567,grapes
14,136,196,30.50734778,80.65968681,6.167013532,73.88467027,grapes
6,145,205,18.4269936,82.66850729,5.653776058,74.91506217,grapes
32,132,197,12.087022,81.17931863,5.840256272,66.02765219,grapes
11,133,204,23.60115364,80.01639435,5.539980812,68.06417307,grapes
23,121,201,12.80000387,83.00471609,5.833302165,65.84748763,grapes
40,125,197,38.06099482,81.32235739,6.399433771,67.235765,grapes
6,140,198,39.06555518,83.25447587,6.138958698,73.02882766,grapes
37,132,201,33.78372897,83.86742974,5.972850838,68.23963161,grapes
35,126,199,16.76201707,80.86325389,6.456079585,71.4065452,grapes
24,120,205,35.89307536,80.03100049,6.336426667,69.66256816,grapes
13,142,203,21.01245395,80.68700527,6.425419926,65.52279323,grapes
22,135,197,10.89875873,81.23966573,6.294395676,72.24230804,grapes
36,126,200,16.36251869,80.18612085,6.477768039,66.93065667,grapes
24,139,197,20.28370163,81.03544763,5.931538447,69.17281221,grapes
2,141,203,25.11108456,83.34010951,5.980598579,70.08200379,grapes
35,142,203,33.4641162,80.95628959,6.389783283,69.75734306,grapes
11,129,198,11.7976469,81.01783402,5.693287415,66.38448261,grapes
6,134,202,11.36300891,83.17093908,6.00299607,68.69420397,grapes
17,138,196,25.23542319,82.33098331,6.372959542,71.55665483,grapes
25,131,201,15.99050693,83.44518113,5.510924849,71.06611222,grapes
27,122,199,22.4359017,82.56407013,5.69945282,73.01026829,grapes
9,126,204,34.76086052,80.97598029,5.778594403,67.92204319,grapes
16,128,198,31.11047251,81.53996362,6.315586313,65.06962486,grapes
32,132,204,28.57828803,80.02130636,5.971813006,71.18289431,grapes
22,137,201,41.18664903,80.49979873,5.891195653,67.03840888,grapes
31,123,204,27.02766138,81.67215994,6.129812716,74.40198861,grapes
3,136,197,21.19339319,81.12109244,6.313085601,65.3973168,grapes
28,134,195,10.38004759,83.36094029,6.053662544,65.70430027,grapes
4,139,200,31.3115978,81.61051026,5.804799142,71.43001582,grapes
39,127,197,20.46657776,82.51034633,6.400719746,73.34232097,grapes
38,138,200,29.36947679,80.12211649,5.953966361,68.68895899,grapes
36,120,201,10.72302459,81.24995984,5.609255992,70.95666003,grapes
25,142,196,14.97846952,80.2827185,5.777271492,74.62834921,grapes
15,133,203,15.3246651,83.54193816,5.682395429,67.3917379,grapes
24,139,204,18.73932187,83.32560104,5.863996687,65.01095312,grapes
13,134,203,19.3642553,81.03886263,6.444373116,71.29813872,grapes
5,140,195,41.20733624,80.70695797,5.550832178,66.13442813,grapes
30,127,199,33.34214482,83.71498986,6.107741788,65.2982112,grapes
23,120,202,23.81995682,81.25353895,5.620745638,71.63437433,grapes
26,139,195,40.66012294,82.92903419,6.349875906,71.60102999,grapes
7,136,202,11.82768186,82.66396666,6.484323189,73.55807954,grapes
32,139,195,13.28504331,80.09711412,5.838748311,71.40043037,grapes
9,133,201,35.83089092,80.54942557,6.29099842,68.42802444,grapes
20,130,195,26.18159716,80.76838926,5.638328481,67.15094741,grapes
32,135,203,24.57558351,82.22118237,6.415555956,65.90227462,grapes
3,140,201,29.67229086,81.17712085,6.323722572,70.68098614,grapes
38,132,196,39.37102553,82.79092939,5.757009965,67.2739864,grapes
14,121,205,17.66558428,83.18392806,6.158689406,74.03030056,grapes
20,132,195,24.06679352,82.79782954,5.733539807,74.10225057,grapes
40,142,196,15.31413469,82.26890793,5.908724337,65.80006004,grapes
36,121,199,21.77466746,80.15215777,6.361141107,73.67984885,grapes
11,140,202,26.91624843,82.94270065,5.96537863,66.05911698,grapes
0,120,203,41.65602996,80.63399198,6.476757723,69.706113,grapes
19,133,199,17.98667801,82.9042841,6.224542938,66.48490371,grapes
31,135,205,29.12033769,82.57813624,6.209928251,74.08101744,grapes
4,145,196,34.38922481,81.6212135,5.841138354,69.8671263,grapes
39,136,202,41.36106301,81.15595212,6.29099842,69.81855775,grapes
8,129,199,35.12158265,80.8084305,5.638328481,74.82144653,grapes
39,130,199,19.6491772,82.94703302,6.415555956,69.39630398,grapes
32,129,201,16.27852801,80.28297993,6.323722572,69.30927185,grapes
12,135,195,21.11903604,83.74765639,5.757009965,74.19664838,grapes
8,120,201,19.2077707,82.93262435,6.158689406,72.37127689,grapes
8,125,203,25.96308415,80.73112694,5.733539807,68.8503047,grapes
21,132,203,25.67385024,80.06633966,5.908724337,71.03001556,grapes
40,140,205,41.94865736,80.22631717,6.361141107,69.92107482,grapes
39,145,204,11.18994268,82.72828653,5.96537863,69.71518491,grapes
19,128,200,17.5438296,82.94573346,6.476757723,73.69529586,grapes
21,139,203,13.05809741,83.4795292,6.224542938,66.57462809,grapes
17,122,202,9.724457611,82.55138983,6.209928251,69.27779761,grapes
33,144,200,27.92004934,81.54156612,5.841138354,66.83113717,grapes
22,120,199,9.535585543,82.42614055,6.000573725,70.31782647,grapes
32,141,196,13.42988625,83.88504863,5.685102769,74.10919422,grapes
37,121,197,9.851242629,80.65968681,5.662140095,73.06862952,grapes
15,125,197,24.97256132,80.8084305,6.358186848,66.34234944,grapes
39,138,198,27.23708304,82.94703302,6.119495295,73.77063744,grapes
40,124,203,18.70679077,80.28297993,6.207600783,70.75633584,grapes
40,138,204,9.949929082,83.74765639,6.48754639,74.46411148,grapes
29,143,197,12.7567962,82.93262435,5.81717753,69.92092839,grapes
32,142,204,39.04071989,80.73112694,6.325480034,69.44115171,grapes
25,124,200,39.70772192,80.06633966,5.562790949,71.40043037,grapes
16,134,201,9.467960445,80.22631717,6.487369687,68.42802444,grapes
39,121,202,29.58748357,82.72828653,6.116982944,66.70016285,grapes
38,125,195,17.82803682,82.94573346,5.695792761,70.42508897,grapes
33,138,204,8.825674745,83.4795292,5.734317007,66.5964488,grapes
35,124,195,27.83487131,82.55138983,6.329499832,66.00817551,grapes
1,138,204,11.02105378,81.54156612,6.167013532,67.12534492,grapes
39,143,205,17.5862944,82.42614055,5.653776058,68.38135469,grapes
28,142,196,19.89363946,83.88504863,5.840256272,68.73932528,grapes
6,124,196,29.93707596,80.65968681,5.539980812,66.83872293,grapes
6,134,197,36.73126647,82.66850729,5.833302165,65.34440794,grapes
29,131,198,20.42094753,81.17931863,6.399433771,67.15094741,grapes
37,123,203,25.51939719,80.01639435,6.138958698,65.90227462,grapes
38,140,204,30.50734778,83.00471609,5.972850838,70.68098614,grapes
38,122,197,18.4269936,81.32235739,6.456079585,67.2739864,grapes
14,123,204,12.087022,83.25447587,6.336426667,74.03030056,grapes
6,134,200,23.60115364,83.86742974,6.425419926,74.10225057,grapes
32,130,201,12.80000387,80.86325389,6.294395676,65.80006004,grapes
11,145,202,38.06099482,80.03100049,6.477768039,73.67984885,grapes
83,26,51,25.96534238,80.92254421,6.057697106,49.43050977,watermelon
86,27,55,26.22338015,83.44621709,6.423898762,53.33484977,watermelon
101,22,50,24.41311871,81.77527562,6.936997681,44.3993381,watermelon
119,22,50,26.49195283,88.30866319,6.251286661,54.30660782,watermelon
104,13,52,24.04355803,81.32563243,6.190015912,46.06193778,watermelon
95,25,55,25.5421695,88.989272,6.681606702,48.47833278,watermelon
102,15,45,26.74550678,88.7285657,6.51075991,56.47941847,watermelon
109,10,53,25.7131428,89.77076659,6.770278088,43.52897517,watermelon
81,9,45,25.76484262,85.34866045,6.429788073,42.10681516,watermelon
103,17,54,26.79489868,89.81574032,6.209888345,57.40847165,watermelon
105,12,53,24.9004602,80.04678201,6.419052193,51.75212401,watermelon
97,14,47,26.80750629,84.18406764,6.237861736,57.05709413,watermelon
120,21,47,25.11189154,83.31883376,6.762471629,58.48160844,watermelon
95,18,50,26.2148837,83.9195902,6.612847999,55.74073582,watermelon
83,17,46,24.9103226,80.22972777,6.704688865,55.49541453,watermelon
83,14,51,25.79448878,84.1726996,6.049609892,49.29456609,watermelon
91,8,52,25.26931156,89.64815231,6.762030215,49.08553937,watermelon
116,19,55,25.76402693,89.73524177,6.65398725,50.55710813,watermelon
112,16,50,25.85483596,88.22874955,6.738030547,54.65423596,watermelon
88,29,51,24.33528185,80.02621335,6.095689937,51.70497792,watermelon
118,9,50,25.37601283,87.6883982,6.538006356,48.11248366,watermelon
92,21,52,24.86094646,86.97190046,6.377427122,51.26046418,watermelon
106,5,49,24.71885473,84.26830701,6.417011754,48.58241822,watermelon
99,28,55,24.21495706,87.55055105,6.649086972,54.22722466,watermelon
98,29,52,25.81692236,87.5931128,6.25933595,56.39962921,watermelon
108,15,45,24.47018505,89.13163965,6.121168559,51.70699144,watermelon
119,21,50,24.13078816,81.44030363,6.031424482,56.34144589,watermelon
117,14,54,26.1793464,80.99313508,6.835268184,44.63907691,watermelon
109,5,54,26.17668721,85.05318563,6.551750306,46.06382209,watermelon
80,8,51,26.03867719,88.94568335,6.940236218,45.24690619,watermelon
100,22,45,26.53259325,84.20576992,6.87606733,40.32161859,watermelon
91,7,48,26.81938687,82.043255,6.457216535,44.20899581,watermelon
86,27,45,25.50405534,84.16390229,6.921847888,54.7657624,watermelon
107,10,47,26.20234499,84.84494575,6.881425746,48.31219031,watermelon
103,16,51,25.13735887,86.52258079,6.915717008,53.14626213,watermelon
101,18,46,25.92030221,86.7295205,6.206247494,49.52320689,watermelon
85,7,55,26.6634609,84.6378378,6.29542477,58.97878791,watermelon
84,6,48,24.06731461,82.39053979,6.399669044,46.59207341,watermelon
102,5,53,24.6774157,87.8274604,6.862157042,59.67927244,watermelon
98,16,46,26.11440416,81.40297428,6.224066378,42.91292205,watermelon
97,20,52,26.81530456,80.38266489,6.093814669,59.75980023,watermelon
90,25,53,25.15623099,89.28272716,6.291540278,41.16554802,watermelon
95,7,53,25.2801372,83.47202566,6.32281728,51.51033554,watermelon
82,28,52,26.22005978,89.98405233,6.873283991,47.81847573,watermelon
82,25,49,24.92093261,81.64075303,6.074209622,50.78669728,watermelon
110,25,48,26.21667586,82.75411437,6.49889585,40.228644,watermelon
118,16,47,26.81383586,87.64081095,6.678805092,43.87712348,watermelon
120,12,51,24.31334971,87.65694462,6.114128685,48.75859458,watermelon
91,23,54,24.29105004,80.27525115,6.405054243,44.2068997,watermelon
81,25,52,24.42998931,83.15393658,6.110142735,57.51549686,watermelon
101,28,50,25.66576039,80.90127035,6.828982708,40.71210074,watermelon
101,21,45,25.07803672,80.61750795,6.451499764,59.26519444,watermelon
111,20,46,24.88910524,81.01009354,6.313512999,54.38748495,watermelon
107,7,49,25.42900869,87.21986949,6.755192025,46.76837499,watermelon
115,6,51,24.37118217,87.47409052,6.623167177,47.46447019,watermelon
84,13,46,26.4930645,88.04541346,6.12532356,56.72496677,watermelon
120,17,51,25.83202912,86.33904774,6.653867608,48.99390828,watermelon
91,6,45,24.41592661,88.6984228,6.343942518,42.00660251,watermelon
89,10,52,24.37190239,83.46230461,6.217300786,54.49960057,watermelon
113,11,55,24.24782473,85.87059083,6.286387658,56.31866159,watermelon
97,25,54,24.64458469,82.91481799,6.7698938,47.72078245,watermelon
117,7,55,24.89681131,87.1269128,6.744966312,58.28697664,watermelon
90,12,53,25.41864024,88.59143088,6.391858432,48.32428609,watermelon
104,22,49,26.26028739,89.00481725,6.770434148,41.53218699,watermelon
81,19,46,24.90123934,89.39655519,6.727468157,43.97193745,watermelon
88,22,52,24.84740848,81.2514818,6.662244646,58.54876687,watermelon
92,30,47,26.98212846,83.03687902,6.944640222,53.65742581,watermelon
81,14,46,26.90435747,85.49938185,6.507110986,46.87420883,watermelon
111,23,52,25.86475496,86.10782926,6.520663422,57.04147057,watermelon
108,16,46,26.70607759,81.12122989,6.106500787,57.95826144,watermelon
113,5,50,26.44019475,86.14585891,6.277484043,41.87540028,watermelon
83,7,50,26.283443,87.20772913,6.195142279,49.11618732,watermelon
101,18,52,26.84366082,89.20454622,6.792035575,57.79652846,watermelon
114,5,47,26.03967219,86.70068316,6.472756256,59.46338556,watermelon
99,23,45,24.92994759,86.25426228,6.000975617,54.60159289,watermelon
92,30,47,25.50736962,86.67468041,6.587791262,44.07843475,watermelon
92,10,45,25.4438391,81.14149505,6.956508826,57.72799157,watermelon
91,11,50,26.12588914,80.91934337,6.259086583,53.78929956,watermelon
110,21,55,25.10474753,84.42478917,6.747537642,57.57343233,watermelon
112,6,51,26.27520631,83.85039964,6.932537231,40.794305,watermelon
89,20,50,26.27061608,83.9862443,6.353107393,43.08961827,watermelon
100,7,53,26.73690828,85.00802358,6.211748957,44.22066914,watermelon
83,24,51,25.04746944,84.24340241,6.277245254,57.74091817,watermelon
95,21,55,24.69368934,87.9392312,6.560443519,57.44942094,watermelon
119,25,45,24.54356968,86.5507939,6.903020221,58.79889057,watermelon
97,19,55,25.89762315,87.5267616,6.765094964,44.20656987,watermelon
110,30,48,26.6333118,86.63249555,6.189213927,59.65590798,watermelon
96,8,55,25.35794749,83.09194521,6.904241707,49.48575692,watermelon
83,22,54,25.28784623,87.82430156,6.463271076,56.45229202,watermelon
120,25,51,26.63838589,85.5667282,6.260838965,40.12650421,watermelon
119,25,54,25.3310446,85.56967628,6.283818329,46.05122728,watermelon
119,10,53,26.89750174,84.60808277,6.818261383,46.85176955,watermelon
105,22,54,26.98603693,81.96664832,6.37620108,48.32113628,watermelon
114,14,50,26.47330219,84.31756844,6.581587932,57.23028471,watermelon
93,30,49,25.18780042,80.45846265,6.932739726,55.29563514,watermelon
80,12,47,25.29954705,89.63667876,6.140099215,48.45978627,watermelon
85,7,45,24.74631269,84.69546874,6.467095849,48.01138482,watermelon
85,18,50,26.58740671,84.30533791,6.849471704,54.82963379,watermelon
82,23,55,24.53442564,83.89241484,6.512196212,57.26773002,watermelon
118,24,47,26.0713757,89.4138489,6.039584629,51.19470197,watermelon
82,9,50,26.12588914,83.47202566,6.190015912,54.65423596,watermelon
110,21,52,25.10474753,89.98405233,6.681606702,51.70497792,watermelon
118,5,55,26.27520631,81.64075303,6.51075991,48.11248366,watermelon
120,28,45,26.27061608,82.75411437,6.770278088,51.26046418,watermelon
91,29,53,26.73690828,87.64081095,6.429788073,48.58241822,watermelon
81,15,45,25.04746944,87.65694462,6.209888345,54.22722466,watermelon
101,21,54,24.69368934,80.27525115,6.419052193,56.39962921,watermelon
101,14,53,24.54356968,83.15393658,6.237861736,51.70699144,watermelon
111,5,47,25.89762315,80.90127035,6.762471629,56.34144589,watermelon
107,8,47,26.6333118,80.61750795,6.612847999,44.63907691,watermelon
115,22,50,25.35794749,81.01009354,6.704688865,46.06382209,watermelon
84,7,46,25.28784623,87.21986949,6.049609892,45.24690619,watermelon
120,27,51,26.63838589,87.47409052,6.762030215,40.32161859,watermelon
91,10,52,25.3310446,88.04541346,6.65398725,44.20899581,watermelon
89,16,55,26.89750174,86.33904774,6.738030547,54.7657624,watermelon
113,18,50,26.98603693,88.6984228,6.095689937,48.31219031,watermelon
97,7,51,26.47330219,83.46230461,6.538006356,53.14626213,watermelon
117,6,50,25.18780042,85.87059083,6.377427122,49.52320689,watermelon
90,5,52,25.29954705,82.91481799,6.417011754,58.97878791,watermelon
104,16,49,24.74631269,87.1269128,6.649086972,46.59207341,watermelon
81,20,55,26.58740671,88.59143088,6.25933595,59.67927244,watermelon
88,25,52,24.53442564,89.00481725,6.121168559,42.91292205,watermelon
92,7,45,26.0713757,89.39655519,6.031424482,59.75980023,watermelon
81,28,50,25.11189154,81.2514818,6.835268184,41.16554802,watermelon
111,25,54,26.2148837,83.03687902,6.551750306,51.51033554,watermelon
108,25,54,24.9103226,85.49938185,6.940236218,47.81847573,watermelon
113,16,51,25.79448878,86.10782926,6.87606733,50.78669728,watermelon
83,12,45,25.26931156,81.12122989,6.457216535,40.228644,watermelon
101,23,48,25.76402693,86.14585891,6.921847888,43.87712348,watermelon
114,25,45,25.85483596,87.20772913,6.881425746,48.75859458,watermelon
99,28,47,24.33528185,89.20454622,6.915717008,44.2068997,watermelon
92,21,51,25.37601283,86.70068316,6.206247494,57.51549686,watermelon
92,20,46,24.86094646,86.25426228,6.29542477,40.71210074,watermelon
91,7,55,24.71885473,86.67468041,6.399669044,59.26519444,watermelon
110,6,48,24.21495706,81.14149505,6.862157042,54.38748495,watermelon
112,13,53,25.81692236,80.91934337,6.224066378,46.76837499,watermelon
89,17,46,24.47018505,84.42478917,6.093814669,47.46447019,watermelon
100,6,52,24.13078816,83.85039964,6.291540278,56.72496677,watermelon
83,10,53,26.1793464,83.9862443,6.32281728,48.99390828,watermelon
95,11,53,26.17668721,85.00802358,6.873283991,42.00660251,watermelon
119,25,52,26.03867719,84.24340241,6.074209622,54.49960057,watermelon
91,7,49,26.53259325,87.9392312,6.49889585,56.31866159,watermelon
116,12,48,26.81938687,86.5507939,6.678805092,47.72078245,watermelon
112,22,47,25.50405534,87.5267616,6.114128685,58.28697664,watermelon
88,19,51,26.20234499,86.63249555,6.405054243,48.32428609,watermelon
118,22,54,25.13735887,83.09194521,6.110142735,41.53218699,watermelon
92,30,52,25.92030221,87.82430156,6.828982708,43.97193745,watermelon
106,14,50,26.6634609,85.5667282,6.451499764,58.54876687,watermelon
99,23,45,24.06731461,85.56967628,6.313512999,53.65742581,watermelon
98,16,46,24.6774157,84.60808277,6.755192025,46.87420883,watermelon
108,5,49,26.11440416,81.96664832,6.623167177,57.04147057,watermelon
119,7,51,26.81530456,84.31756844,6.12532356,57.95826144,watermelon
117,18,46,25.15623099,80.45846265,6.653867608,41.87540028,watermelon
109,5,51,25.2801372,89.63667876,6.343942518,49.11618732,watermelon
80,23,45,26.22005978,84.69546874,6.217300786,57.79652846,watermelon
100,30,52,24.92093261,84.30533791,6.286387658,59.46338556,watermelon
91,10,55,26.21667586,83.89241484,6.7698938,54.60159289,watermelon
86,11,54,26.81383586,89.4138489,6.744966312,44.07843475,watermelon
107,21,55,24.31334971,81.77527562,6.391858432,57.72799157,watermelon
103,6,53,24.29105004,88.30866319,6.770434148,53.78929956,watermelon
101,20,49,24.42998931,81.32563243,6.727468157,57.57343233,watermelon
85,7,46,25.66576039,88.989272,6.662244646,40.794305,watermelon
84,24,52,25.07803672,88.7285657,6.944640222,43.08961827,watermelon
102,21,47,24.88910524,89.77076659,6.507110986,44.22066914,watermelon
98,25,46,25.42900869,85.34866045,6.520663422,57.74091817,watermelon
97,19,52,24.37118217,89.81574032,6.106500787,57.44942094,watermelon
90,30,46,26.4930645,80.04678201,6.277484043,58.79889057,watermelon
95,8,50,25.83202912,84.18406764,6.195142279,44.20656987,watermelon
82,22,50,24.41592661,83.31883376,6.792035575,59.65590798,watermelon
82,25,52,24.37190239,83.9195902,6.472756256,49.48575692,watermelon
110,25,47,24.24782473,80.22972777,6.000975617,56.45229202,watermelon
118,10,45,24.64458469,84.1726996,6.587791262,40.12650421,watermelon
120,22,47,24.89681131,89.64815231,6.956508826,46.05122728,watermelon
91,14,45,25.41864024,89.73524177,6.259086583,46.85176955,watermelon
81,30,50,26.26028739,88.22874955,6.747537642,48.32113628,watermelon
101,12,55,24.90123934,80.02621335,6.932537231,57.23028471,watermelon
101,7,51,24.84740848,87.6883982,6.353107393,55.29563514,watermelon
111,18,50,26.98212846,86.97190046,6.211748957,48.45978627,watermelon
107,23,53,26.90435747,84.26830701,6.277245254,48.01138482,watermelon
91,24,51,25.86475496,87.55055105,6.560443519,54.82963379,watermelon
116,26,55,26.70607759,87.5931128,6.903020221,57.26773002,watermelon
112,27,45,26.44019475,89.13163965,6.765094964,49.43050977,watermelon
88,22,55,26.283443,81.44030363,6.189213927,53.33484977,watermelon
118,22,48,26.84366082,80.99313508,6.904241707,44.3993381,watermelon
92,13,55,26.03967219,85.05318563,6.463271076,54.30660782,watermelon
